message_id,date,edited_date,rom_name,rom_version,android_version,build_type,download_links,image_path,changelog,bugs,notes,maintainer,raw_text
212,2024-08-25T18:47:04,2024-09-10T05:28:08,naokos,,,"Unofficial, Official",,,,,,crowdfunding the necessary resources. Please send as much as you are able to provide to us.,"Dear Camellia/n community, 

This is a serious note from camellian development team

Due to recent events like EoL, and no kernel source, many of our developers have left development for this phone... , 

The developers that are still with us, are currently struggling with servers that are needed to build ROMs, they are very expensive and the prices are only going up..
That's why we need YOU to help our developers by crowdfunding the necessary resources. Please send as much as you are able to provide to us.

We are sad to announce that if we don't get the necessary resources this device will unfortunately be officially and unofficially EoL.


Additionally, if we raise enough money we will be able to continue with the work on the kernel source, which Xiaomi by law has to release publicly, but they of course didn't..
That's why we have to build it from scratch and that is very hard..


Help us, please and thank You.

International: https://paypal.me/gemerfoxy
Indonesian: PM @naokoshoto for GoPay / Bank Transfer"
216,2024-09-02T17:24:45,2024-09-02T17:28:50,LMODroid,,14,"GApps, Vanilla, Unofficial, Official",https://sourceforge.net/projects/ayush-archive/files/LMODroid-5.0-20240902-1433-UNOFFICIAL-camellia/,photos/photo_160@02-09-2024_17-24-45.jpg,,,,@fnayush,"#LMODroid #Unofficial #ROM #U #Camellia #Camellian 
LMODroid 5.0 - UNOFFICIAL | Android 14.
Released: 02/09/24

▪️Download
▪️Screenshots
▪️Support
▪️Flashing steps

Changelog:
• Initial build

Bugs:
• Tell to me! :)

Notes:
• Vanilla and Gapps both build included
• Gapps build need to register device
:- click 

Thanks to:
• @NexeronGTU for server 
• @rio113 For trees
• @redmihype , @PAIN7177 for test
• @gartriss for uploading

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
218,2024-09-07T15:41:00,2024-09-07T15:41:30,ArrowOS,,13,"GApps, Unofficial, Official",https://sourceforge.net/projects/ayush-archive/files/Arrow-v13.1-camellia-EXTENDED-20240906/,photos/photo_161@07-09-2024_15-41-00.jpg,,,,default,"#Arrow #UNOFFICIAL #ROM #T #Camellia #Camellian
ArrowOS_Extended- UNOFFICIAL | Android 13.0
Released: 07/09/24

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• August security patch
• Latest synced source
• Added some performance tweak
• Strong integrity passes by default
• Source

Notes:
• Flash with Arrow recovery 
• Gapps Build

Bugs:
• None

Special thanks to:
• @vistrd for test
• @rio113 For device tree
• @gartriss for uploading to sf

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
219,2024-09-08T14:13:59,2025-01-15T05:01:57,HyperOS,,14,Official,"https://sourceforge.net/projects/gartriss-archive/files/camellia/HyperOS_Port_OS1.0.9.0.UNQINXM_camellia_A14/, https://drive.google.com/uc?id=1Qt2AbJ_xAwSs00llCNIP8qTGdU9YINki&export=download",photos/photo_162@08-09-2024_14-13-59.jpg,,,,@gartriss,"#HyperOS #India #IN #Port #U #Camellia #Camellian
HyperOS India 1.0.9.0.UNQINXM | Android 14
Ported From: Gold
Released:08/09/24

▪️Download | Mirror
▪️Support

Changelog:
• Initial build

Bugs:
• Tell to me :D!

Notes:
• AOD Included (I'm not responsible for your burned display. Use with your own risk)
• Blur on 4/64
• Not signed (you need to use Magisk Module)
• Security Center Mod Included
• Clean flash necessary
• Fastboot ROM
• Core Patch Included
• HyperOS Launcher for POCO devices
• July 2024 Security Patch
• Not working on Chinese Camellia version
• If port is not smooth, flash this module. It will remove blur in notifications and sound bar.

Special Thanks:
• @zGonzah for help
• @fnayush for AOD and help
• @nisel11 for testing
• @kakashi1v1 for modded launcher
• @PeaceHyperMods for modded Security Center and Mi Macro
• @rexix01 for the install script

By @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
225,2024-09-11T14:10:34,2024-09-12T11:56:10,RisingOS,,13,"Vanilla, Unofficial, Official",https://sourceforge.net/projects/ayush-archive/files/risingOS-v1.4-Elysium-FINAL-202409111004-camellia-VANILLA-COMMUNITY/,photos/photo_163@11-09-2024_14-10-34.jpg,,,,@fnayush,"#RisingOS #Unofficial #ROM #T #EOL #Camellia #Camellian
RisingOS 1.4 Elysium Final - UNOFFICIAL | Android 13
Released: 11/09/2024

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• September security patch
• Based on rebase trees
• Improve smoothness and performance

Bugs:
- You tell me

Notes:
• Vanilla build
• Flash with rising recovery
• SELinux is Enforcing
• Use Gcam :- apk

Special thanks
@Rio113 for device tree
@ITSMESUKUNA for testing
@gartriss for uploading to sf

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
227,2024-09-14T18:57:41,2024-09-14T19:00:32,Android,13.0,13,"GApps, Unofficial, Official",https://sourceforge.net/projects/ayush-archive/files/Bliss-v16.9.7-camellia-UNOFFICIAL-gapps-20240914/,photos/photo_164@14-09-2024_18-57-41.jpg,,,,@fnayush,"#Bliss #UNOFFICIAL #ROM #T #Camellia #Camellian
Bliss - UNOFFICIAL | Android 13.0
Released: 14/07/24

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• Fixed bugs
• Latest synced source
• Increased Smoothness
• Qs lag to 0
• August Security Patch

Bugs:
• Let me know if u found :)

Notes:
• Flash with Bliss Recovery 
• Gapps Build  

Special thanks to:
• @rio113 For device tree
• @vistrd for testing 

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
228,2024-09-15T14:51:10,2024-09-17T03:44:16,ArrowOS,,13,"GApps, Unofficial, Official","https://github.com/ArrowOS-Extended/arrow_extended_changelog.git, https://github.com/visionavtr/camellia-roms/releases, https://sourceforge.net/projects/ayush-archive/files/Arrow-v13.1-camellia-EXTENDED-20240915-GAPPS/",photos/photo_165@15-09-2024_14-51-10.jpg,,,,default,"#Arrow #UNOFFICIAL #ROM #T #Camellia #Camellian
ArrowOS_Extended- UNOFFICIAL | Android 13.0
Released: 15/09/24

▪️Download | SourceForge
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• September security patch
• Latest synced source
• Added some performance tweak
• Strong integrity passes by default
• Source
• Reduce qs lag

Notes:
• Flash with Arrow recovery 
• Gapps Build

Bugs:
• None

Special thanks to:
• @vistrd for test & uploading to gh
• @rio113 For device tree
• @gartriss for uploading to sf

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
231,2024-09-17T10:57:10,2025-01-22T19:24:37,Android,14.,14,"Unofficial, Official",http://camellia.vistrd.su/,photos/photo_166@17-09-2024_10-57-10.jpg,,,,me,"#PixelBuilds #Unity #Unofficial #ROM #U #Camellia #Camellian

PixelBuilds - UNOFFICIAL | Android 14.
Updated: 17/09/24

▪️Download 
▪️Device Support Group
▪️Source Changelog
▪️Screenshot

Changelog:
• September Security patch
• Initial build by me
• Fingerprint added
• Face unlock added
• Signed rom, Clean flash user have to do this :- click . Passes basic and device intergrity.
• Switch to common qti vibrator
• Switch to skiaglthread
• Hdr spoof Added and many more

Bugs:
• None :)

Notes:
• Flash with PixelBuilds recovery
• Dirty flash is fine

Credits:
• @rio113 for Trees
• @vistrd for testing & uploading to gh & server
• @Prime_KingKai for testing 

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
232,2024-09-20T14:05:41,2024-09-20T20:18:42,LineageOS,,,"Vanilla, Unofficial, Official","https://drive.google.com/uc?id=15BItPlvDlG2_CpYbp59he3LzY7LDTQnM&export=download, https://sourceforge.net/projects/garudayard/files/camellia/LineageOS/",photos/photo_148@09-07-2024_16-55-35.jpg,,,,@dr490nized,"#LineageOS #SampattiOS #Unofficial #T #Rom #Camellia
Lineage (SampattiOS) 20.0 | UNOFFICIAL  | Android: 13
Release : 19.09.2024

▪️Download | Mirror 
▪️Support
▪️Flashing steps
▪️Screenshots
▪️Changelogs

Bugs:
• Tell to me

Notes:
• Vanilla Build 
• Clean Flash Recommended
• Flash From LOS Recovery
• Firmware already Included

Credits:
• @noah_allen For Everything
• @rio113 For trees
• @swapnilvicky for Source

By @dr490nized
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
233,2024-09-21T17:42:37,2024-09-22T10:37:15,LineageOS,,13,"GApps, Vanilla, Unofficial, Official","https://drive.google.com/uc?id=1ZWQaSkuCJu8YyOAIHK_BBgr189pTim1w&export=download, https://drive.google.com/uc?id=1dgQgn68deYW_9NI2Of9IJq0WC_buN4II&export=download, https://sourceforge.net/projects/gartriss-archive/files/camellia/lineage-20.0-20240918-UNOFFICIAL-camellia/",,,,,@gartriss,"#LineageOS #Unofficial #ROM #T #Camellia #Camellian 
LineageOS 20 - UNOFFICIAL | Android 13
Released: 18/09/24

▪️Download | Mirror: VANILLA and GAPPS
▪️Support
▪️Flashing steps

Changelog:
• Added Gapps build
• QS pull leg fixed
• Switch to common QTI vibrator service
• Enabled ZRAM Writeback
• Drop Refresh Rate QS Tile

Bugs:
• AOSP Keyboard can be broken (just install Gboard from Play Store)
• Tell to me :)

Notes:
• Vanilla and Gapps build

Thanks to:
• @noah_allen For Everything
• @rio113 For trees
• @vistrd for test and server
• @fnayush for help and some commits
• @dr490nized for some commits

By @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
234,2024-09-25T03:15:53,2024-10-09T06:01:58,crDroid,,13,"GApps, Vanilla, Unofficial, Official","https://drive.google.com/uc?id=15U2RVeeBGDaX3JH_QkD_JoWdkRt7Azk3&export=download, https://sourceforge.net/projects/camelliaroms/files/crdroid/",photos/photo_168@25-09-2024_03-15-53.jpg,,,,app.,"#crDroid #Unofficial #ROM #T #Camellia #Camellian
crDroid 9.19 - UNOFFICIAL | Android 13.
Released: 25/09/24

▪️Download | Mirror
▪️Support
▪️Flashing steps

Changelog:
• Updated to latest A13 source (9.19).
• Added ViperFX.
• Improved performance.
• Added Dolby app.
• Added Dolby audio effect.
• Added an option to clear speaker.
• And all the changes which was on my latest pixel build.

Bugs:
• Tell to me! :)

Notes:
• Vanilla and Gapps build
• August 2024 Security Patch
• Clean flash mandatory

Thanks to:
• @vistrd for test
• @Jignesh2023 for help

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
243,2024-10-01T13:42:20,2025-01-15T05:01:23,eOS,,13,"Vanilla, Unofficial, Official",https://pixeldrain.com/u/Tq8PtLkW,photos/photo_170@01-10-2024_13-42-20.jpg,,,,@gartriss,"#eOS #Unofficial #ROM #T #Camellia #Camellian 
/e/OS 2.4 - UNOFFICIAL | Android 13.
Released:01/10/24

▪️Download | boot.img
▪️Support
▪️Flashing steps

Changelog:
• Updated to v.2.4 and September 2024 Security Patch
• QS pull leg fixed
• Switch to common QTI vibrator service
• Enabled ZRAM Writeback
• Drop Refresh Rate QS Tile

Bugs:
• Tell to me! :)

Notes:
• Only vanilla build 
• MicroG, ViperFX included
• Rom have alternatives to Google Play and another Google apps (Aurora Store fork for example)

Thanks to:
• @noah_allen For Everything
• @rio113 For trees
• @nisel11 For server
• @winclippy For test

By @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
244,2024-10-07T11:43:22,2024-10-08T17:25:18,Android,13.,13,"GApps, Official","https://drive.google.com/uc?id=1VbQmWyiBLX3xqpxFLfmTdj39H6SdB4rx&export=download, https://sourceforge.net/projects/camelliaroms/files/afterlife/",photos/photo_171@07-10-2024_11-43-22.jpg,,,,@fnayush,"#Afterlife #Greedy #NeverDie #Community #ROM #T #Camellia #Camellian
Afterlife v6.0 - Greedy - Community | Android 13.
Updated:7/10/24

▪️ Download | Mirror
▪️ Screenshots
▪️ Source Changelog
▪️ Support

Changelog: 
• Performance improvents
• Fixed qs lag
• preopt all apps
• Many more

Notes:
• Dirty flash from it's fine from previous version 
• Flash with afterlife recovery
• Gapps build
• Use No blur one for better performance

Special thanks:
• @rio113 For device tree 
• @vistrd for test and server
• @MoSamir27 for test

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
245,2024-10-10T11:27:55,2024-10-12T14:25:01,LineageOS,,13,"GApps, Vanilla, Unofficial, Official","https://sourceforge.net/projects/ordinaryendersstuff/files/ROMs/, https://drive.google.com/uc?id=10uPyZvZZHMeMNpZl-JVHDPV5O0TXa6vp&export=download",,,,,Atmos,"#LineageOS #Unofficial #ROM #T #Camellia #Camellian 
LineageOS 20 - UNOFFICIAL | Android 13
Released: 10/10/24

▪️Download | Mirror
▪️Support
▪️Flashing steps

Changelog:
• Added VIPERFX and Dolby Atmos
• Performance (Probably) Improved

Bugs:
• Still Unknown D: (You can report it to @OrdinaryEnder)

Notes:
• Vanilla only build, use LiteGapps/NikGapps for google goodies (Performance may be affected)
• Unsigned ROM (using test-keys, may broke some apps, spoof device if you need the app to be working)
• Dirty Flash is fine from gartriss's Lineage Build (Probably dirty flash work from SampattiOS)


Thanks to:
• @rio113 For trees
• @fnayush for help and some commits

By @OrdinaryEnder
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
248,2024-10-20T15:04:41,2024-10-20T15:04:51,Android,14.,14,"Unofficial, Official","https://drive.google.com/uc?id=1hXPnamlhN08kycr-UsaqqxQA3ocYUSue&export=download, https://sourceforge.net/projects/camelliaroms/files/pb-camellia/",photos/photo_172@20-10-2024_15-04-41.jpg,,,,me,"#PixelBuilds #Unity #Unofficial #ROM #U #Camellia #Camellian

PixelBuilds - UNOFFICIAL | Android 14.
Updated: 20/10/24

▪️Download | Mirror
▪️Device Support Group
▪️Source Changelog
▪️Screenshot

Changelog:
• October Security patch
• Initial build by me
• Fingerprint added
• Face unlock added
• For Play integrity:- click

Bugs:
• None :)

Notes:
• Flash with PixelBuilds recovery

Credits:
• @rio113 for Trees
• @vistrd for server and testing

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
249,2024-10-30T17:41:57,2024-10-31T07:16:09,HyperOS,,14,Official,https://sourceforge.net/projects/camelliaroms/files/PaperOS/,photos/photo_173@30-10-2024_17-41-57.jpg,,,,@fnayush,"#HyperOS #U #Camellia #Camellian
PaperOS 3.5 | Android 14
Released:30/10/24

▪️Download 
▪️Screenshots
▪️Flashing Guide
▪️Support

Changelog:
• Initial build

Bugs:
• Tell to me :D!

Notes:
•After booting reboot your device

Thanks:
•@vistrd for testing
•@ITSMESUKUNA for banner

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
251,2024-10-31T17:49:45,2024-10-31T18:33:26,ArrowOS,,13,"GApps, Unofficial, Official","https://sourceforge.net/projects/camelliaroms/files/arrow/, https://github.com/ArrowOS-Extended/arrow_extended_changelog.git",photos/photo_174@31-10-2024_17-49-45.jpg,,,,@fnayush,"#Arrow #UNOFFICIAL #ROM #T #Camellia #Camellian
ArrowOS_Extended- UNOFFICIAL | Android 13.0
Released: 15/09/24

▪️Download 
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• October security patch
• Latest synced source
• Source
• fix qs lag
• Added dolby

Notes:
• Flash with Arrow recovery 
• Gapps Build

Bugs:
• None

Special thanks to:
• @vistrd for test & server
• @rio113 For device tree

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
252,2024-11-01T18:34:21,2025-01-15T05:00:49,HyperOS,,14,Official,"https://github.com/Dityay/HyperFlow-OSS/commits/main/, https://sourceforge.net/projects/gartriss-archive/files/camellia/HyperFlow_OFFICIAL_OS1.0.14.0.UNQEUXM_camellia/, https://drive.google.com/uc?id=1qXqvIci-eFu0XJnGI6pnviyt3esaUd6C&export=download",photos/photo_175@01-11-2024_18-34-21.jpg,,,,@gartriss,"#HyperOS #HyperFlow #U #Camellia #Camellian
HyperFlow - OFFICIAL | Android 14
Released: 01/11/24

▪️Download | Mirror 
▪️Changelog
▪️Flashing Guide
▪️Support

Changelog:
• Initial build

Bugs:
• Fp acting like a button for some devices 
• Tell to me :D 

Notes:
• Based on Gold OS1.0.14.0.UNQEUXM
• Fastboot ROM

Special Thanks:
• @winclippy for testing
• @itzSpelly and @dtyaa_ajh for source

By @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
254,2024-11-12T16:51:32,2024-11-12T17:08:13,Android,15,15,,,photos/photo_177@12-11-2024_16-51-32.jpg,,,,,"Camellia booted Android 15 GSI🥳🎉, 

Thanks @vistrd for testing and @MassiRE for the GSI ❤️

Screenshots"
255,2024-11-20T06:13:06,2024-11-20T13:44:45,ArrowOS,,13,"GApps, Unofficial, Official",https://sourceforge.net/projects/ordinaryendersstuff/files/ArrowOS%20MiPA%20Edition/,,,,,@OrdinaryEnder,"#Arrow #UNOFFICIAL #ROM #T #Camellia #Camellian
ArrowOS MiPA Edition UNOFFICIAL | Android 13.0
Released: 20/11/24

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• Latest synced source (prob the last of the fork)
• Added some performance tweaks
• Reduce qs lag

Notes:
• Flash with Arrow recovery 
• Gapps Build 
• no chaldea gamespace, instead use Google Game Dashboard (might not support that much games)

Bugs:
•  Night Light flickering, Fix still unknown
•  A minor launcher bug, you can use this Lawnchair instead (Magisk Module)

Special thanks to:
• @vistrd, @KashyapKx for test
• @rio113 For device tree
• @DinamoJeSvetinja for banner
• @fnayush for tree and vendor 

By @OrdinaryEnder
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
256,2024-11-21T12:52:02,2025-01-22T19:23:35,Android,14.,14,"Unofficial, Official","http://camellia.vistrd.su/, https://github.com/chiteroman/PlayIntegrityFix/releases",photos/photo_178@21-11-2024_12-52-02.jpg,,,,me,"#PixelBuilds #Unity #Unofficial #ROM #U #Camellia #Camellian

PixelBuilds - UNOFFICIAL | Android 14.
Updated: 21/11/24

▪️Download
▪️Device Support Group
▪️Source Changelog
▪️Screenshot

Changelog:
• November Security patch
• Initial build by me
• For Play integrity:- click

Bugs:
• None :)

Notes:
• Flash with PixelBuilds recovery

Credits:
• @rio113 for Trees
• @fnayush for help

By @vistrd
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
257,2024-11-21T15:10:03,2024-11-21T15:10:11,DerpFest,,13,"GApps, Unofficial, Official",https://sourceforge.net/projects/ordinaryendersstuff/files/Derpfest%20Tango%20%28Ordinary%20Build%29/,photos/photo_179@21-11-2024_15-10-03.jpg,,,,@OrdinaryEnder,"#DerpFest #UNOFFICIAL #ROM #T #Camellia #Camellian
DerpFest - UNOFFICIAL | Android 13.0
Released: 21/11/24

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• October security patch
• Latest synced source

Notes:
• Flash with DerpFest recovery 
• Gapps Build 
• Uses libperfmgr, Battery and Performance Might be Impacted (prob increasing performance in cost of Battery Life)

Bugs:
• Uhhhh, tell @OrdinaryEnder since there are no bugs found (yet)

Special thanks to:
• @rio113 For device tree
• @vistrd for testing and server
• @DinamoJeSvetinja chad banner maker

By @OrdinaryEnder
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
258,2024-11-23T18:11:54,2024-11-23T18:12:03,OriginOS,4,14,,,,,,,,"Who wants to test OriginOS 4 Android 14 for Camellia(n) ??

link -https://www.mediafire.com/file/gnph2cwvnq4jraz/camellia%2528n%2529_OriginOS4_Beta_20241123_Flx.zip/file"
260,2024-11-30T19:31:47,2024-12-07T08:23:13,DerpFest,,13,"GApps, Unofficial, Official",https://sourceforge.net/projects/ordinaryendersstuff/files/Derpfest%20Tango%20(Ordinary%20Build)/,photos/photo_180@30-11-2024_19-31-47.jpg,,,,@OrdinaryEnder,"#DerpFest #UNOFFICIAL #ROM #T #Camellia #Camellian
DerpFest - UNOFFICIAL | Android 13.0
Released: 01/12/24 00:25 (WIB)

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• November security patch
• Latest synced source

Notes:
• Flash with DerpFest recovery 
• Gapps Build 
• uses libperfmgr, Battery and Performance Might be Impacted (prob increasing performance in cost of Battery Life)
• DO NOT use blur on 4/64
• Dirty Flash probably causes Instagram, YT, or other video playback doesn't play, Clean Flash is mandatory

Bugs:
• I'm afraid I don't see any, can you please find one if you could? Thank you ^-^

Special thanks to:
• @rio113 For device tree
• @vistrd for server
• @fnayush vendor commits
• @MoSamir27 tester
• @DinamoJeSvetinja banner maker😍

By @OrdinaryEnder
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
261,2024-12-08T18:59:20,2024-12-08T18:59:56,DerpFest,,13,"GApps, Unofficial, Official",https://sourceforge.net/projects/ordinaryendersstuff/files/Derpfest%20Tango%20(Ordinary%20Build)/,photos/photo_181@08-12-2024_18-59-20.jpg,,,,@OrdinaryEnder,"#DerpFest#UNOFFICIAL#ROM#T#Camellia#Camellian

DerpFest - UNOFFICIAL | Android 13.0
Released: 08/12/24
▪️Download
▪️Support
▪️Flashing steps

Changelog:
• December security patch
• Latest synced source

Notes:
• Flash with DerpFest recovery
• Gapps Build 
• uses libperfmgr, Battery and Performance Might be Impacted (prob 
increasing performance in cost of Battery Life)
• DO NOT use blur on 4/64

Bugs:
• Dirty Flash probably causes Instagram, YT, or other video playback 
doesn't play, Clean Flash is mandatory, prob still ooccurs after that, in case, send logcat to here (related only), still finding solution


Special thanks to:
• @rio113 For device tree
• @probablyanidiot for server
• @fnayush vendor commits
• @naokoshoto banner

By @OrdinaryEnder
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
262,2024-12-08T23:55:23,2024-12-08T23:55:41,crDroid,,13,"Vanilla, Unofficial, Official",https://sourceforge.net/projects/ordinaryendersstuff/files/crDroid%209.20/,photos/photo_182@08-12-2024_23-55-23.jpg,,,,@OrdinaryEnder,"#crDroid#Unofficial#ROM#T#Camellia#Camellian
crDroid 9.20 - UNOFFICIAL | Android 13.
Released:09/12/2024

• Download
• Support
• Flashing steps

Changelog:
• Updated to latest A13 source (9.20)
• Added ViperFX
• Added Dolby 
• Improved performance (probably, not guaranteed on every devices)

Bugs:
• Ordy doesn't found bug while testing, if you do have it please tell me

Notes:
• Vanilla Build
• September 2024 Security Patch
• Fingerprint and Face Unlock are working
• Clean flash mandatory

Thanks to:
• @rio113 : For trees
• @vistrd : for quick server
• @fnayush : vendor commit
• @naokoshoto : for a cute banner
•  The community : to keep this community alive until today

By @OrdinaryEnder
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
263,2024-12-13T12:32:40,2024-12-13T12:32:55,ProtonAOS,,13,"GApps, Unofficial, Official",https://sourceforge.net/projects/ordinaryendersstuff/files/ProtonAOSP-Plus/,photos/photo_183@13-12-2024_12-32-40.jpg,,,,@OrdinaryEnder,"#ProtonAOSP #Minimalist #Unofficial #ROM #T #Camellia #Camellian
ProtonAOSP Plus - UNOFFICIAL | Android 13 - EOL

A minimal custom Android ROM focused on UI/UX and performance, with a touch of privacy.

Released: 13/12/24

▪️Download
▪️Flashing Guide 
▪️Screenshots
▪️Support

Bugs: 
• Not Yet Found, If you have this ROM installed, and you did found one, report

Changelog:
• Initial A13 Build (And the last one too)

Notes:
• SELinux is Permissive (ROM is too old)
• ROM includes libperfmgr, Performance Impacted.
• No Gapps, Flash Either GApps or MicroG, your choice 

Special thanks:
• @rio113 For DT
• @probablyanidiot for Server
• @ChrisDEOB For test


By @OrdinaryEnder
Follow @PocoM3ProUpdates
Join @PocoM3Official"
264,2024-12-13T13:25:56,2024-12-13T18:51:48,Android,13.,13,"GApps, Vanilla, Official",https://drive.google.com/drive/folders/1SiFqgjtxPCalBcQRceO8ukQdHX9Hjam4,photos/photo_184@13-12-2024_13-25-56.jpg,,,,@winclippy,"#PaperClipUI #Official #ROM #T #Camellia #Camellian 
PaperClipUI - Exiel - OFFICIAL | Android 13.
Released:08/12/24

▪️Download
▪️Screenshots
▪️Support
▪️Flashing steps

Changelog:
• Initial build

Bugs:
• NFC on camellian (MIUI CN)

Notes:
• Blur on 4/64
• Only vanilla build (use magisk module for Gapps)
• Bootable on camellian
• Global languages included
• Based on camellia V14.0.2.0.TKSCNXM
• Debloated
• February 2023 Security Patch
• Archive is divided to parts. You need to download them all, then unpack ""PaperClipUI-EXIEL-camellia.part1.rar"". After that, you will have normal archive, just unpack it

Thanks to:
@gartriss for miui cn base, banner and a lot of help
@nisel11 for testing bootanimation
@kashis_cringey_stuffs, @zGonzah and @miuimodcollection for some mods

By @winclippy
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
265,2024-12-15T02:27:43,2024-12-15T02:28:01,eOS,,13,"GApps, Unofficial, Official",https://sourceforge.net/projects/ordinaryendersstuff/files/e%20OS%202.6/,photos/photo_185@15-12-2024_02-27-43.jpg,,,,included,"#eOS #Unofficial #ROM #T #Camellia #Camellian 
/e/OS 2.6 - UNOFFICIAL | Android 13.
Released:15/12/24

/e/OS is a “deGoogled” version of Android OS. It has an open-source Android OS core, with no Google apps or Google services accessing your personal data.

▪️Download
▪️Screenshots
▪️Support
▪️Flashing steps

Changelog:
• Updated to v.2.6 (November 2024 Security Patch)
• (probably) some performance Improvisation

Bugs:
• Hmmmm, strange, we didn't found any, would you mind to report one if you do?

Notes:
• MicroG, ViperFX, Dolby included
• Rom have alternatives to Google Play and another Google apps (Aurora Store fork for example)
• Do not try to flash GApps, it'll probably not work anyway

Thanks to:
• @rio113 For trees
• @probablyanidiot for server
• @ChrisDEOB For test and banner

By @OrdinaryEnder
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
267,2024-12-22T04:27:50,2025-01-08T09:54:47,LineageOS,,13,"GApps, Vanilla, Unofficial, Official",,photos/photo_186@22-12-2024_04-27-50.jpg,,,,@OrdinaryEnder,"#LineageOS #Unofficial #ROM #T #Camellia #Camellian 
LineageOS 20 - UNOFFICIAL | Android 13
Released: 22/12/24

▪️Download: here
▪️Support
▪️Flashing steps

Changelog:
• Update to December Patch 
• some performance props added

Bugs:
• Night Light flickering, I'll see this on the tree and see if I can fix it, other than this, none (probably)

Notes:
• Vanilla only build, use LiteGapps/NikGapps for google goodies
• Unsigned ROM (using test-keys, may broke some apps, spoof device if you need the app to be working)
• Dirty Flash is fine from Lineage prev builds


Thanks to:
• @rio113 For trees
• @fnayush for some commits
• @ChrisDEOB testment
• @probablyanidiot server
• @DinamoJeSvetinja banner

By @OrdinaryEnder
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
268,2024-12-23T03:11:25,2025-01-08T09:53:30,ArrowOS,,13,"Vanilla, Unofficial, Official",https://vibi.ordinaryender.my.eu.org/camellia/ArrowOS%20Extended/,photos/photo_187@23-12-2024_03-11-25.jpg,,,,@OrdinaryEnder,"#Arrow #UNOFFICIAL #ROM #T #Camellia #Camellian
ArrowOS Extended Edition UNOFFICIAL | Android 13.0
Released: 23/12/24

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• December Security Patch
• use mali instead of MEOW (as Hardware EGL)

Notes:
• Flash with Arrow recovery 
• Vanilla Build

Bugs:
•  Night Light flickering, Fix still unknown
• Other than this, still not found (if you do you can get in touch)

Special thanks to:
• @rio113 For device tree
• @ChrisDEOB for test
• @fnayush for tree and vendor commits
• @probablyanidiot server

By @OrdinaryEnder
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
